aircraft_id,x_m,y_m,z_m,vx_mps,vy_mps
10620674,-159.3799529218009,1268.3235911264999,640.08,-37.19010186095659,13.911170804089124
10626382,5776.145101413339,-22.4391692035671,548.64,-47.2103024641483,1.1420193337846989
10628960,611.2623872099721,159.1342548050802,243.84,1.3243533642011016,-0.02385857159720217
10633268,1136.6315169888671,-4836.055929509862,601.98,-7.776237785195917,59.19480386280793
10636387,1137.636162241483,4978.350516263023,594.36,4.360874056159901,-28.063822749772953
10636784,417.0073005372913,4.9613872976458,304.8,19.85598632000125,1.5140956735883009
10638290,1330.0852608339028,-12.628908753775699,335.28000000000003,37.71297900199875,0.18101899391229814
10639273,4963.8611914784115,-2555.8515453129007,670.5600000000001,-161.33243488888456,134.36263943123186
10645337,1173.4398987283323,5.0721970662462,243.84,39.85945743348907,-0.725312888963499
10651547,-4112.614573114875,-41.7347734542012,518.1600000000001,58.92005608210684,-4.568805510713794
10661360,-1766.753267566621,-4133.479076916027,838.2,47.59385762367424,-24.32117364986061
10670890,3921.547897199018,3998.992116294462,609.6,-31.558303367639837,-39.578587443259494
10679355,5476.099962744979,-1613.8131977707403,1653.5400000000002,-77.90260986035173,-49.940765540437724
10690071,1442.9408328515242,7.166353124868,381.0,60.43549507815965,-4.203056938412701
10692243,-2292.603413618811,3957.4050538604147,579.12,48.53887706310661,3.975013770357691
10692996,5713.014157712002,-49.9793611811442,556.26,-48.52935361314849,-0.17963287080949897
10696062,126.93140015630419,4.6618727063945,259.08,13.92121117929571,0.4738216867359002
10697110,5521.912676891613,-1661.218495272363,1645.92,-68.63693416071965,16.8854403730752
10697323,-3548.443806803768,2407.7113183739443,495.3,0.490749225646141,-49.764452652537784
10697718,-4071.6861460215277,-68.6905018480975,586.74,54.92711223544757,2.2308858502838973
10713358,-669.7212722848456,-4524.139559810454,670.5600000000001,14.025255488106609,77.19568052361137
10716406,-4096.534321536839,39.9369511378918,586.74,55.27971571038415,0.5959620039818958
10722330,-1265.5097662710812,-4306.081845337321,731.52,-0.945222521989308,55.56918654314268
10723719,510.10273637396955,1.7604716969774001,320.03999999999996,47.323661196451724,0.7751888321521001
10742543,739.1364948362991,-4843.771917074198,609.6,12.828098712637825,51.533863192897115
10744671,5199.072793546003,-2390.052754444395,944.8800000000001,-43.59573343675129,32.43337266343133
10749052,-4127.565023698526,-5.9909256564149,556.26,81.53786718213405,-3.3276957400894016
10751132,4185.261231684303,-3289.3185762131006,1821.18,-32.616024955628745,16.009239187554613
10758076,-3297.227973828389,-2374.5901180007527,929.64,86.41857348651911,3.388103471240811
10760527,5646.523201929029,-1017.501304498075,792.48,-37.90687539025657,49.85112295064425
10760855,4169.0524269506,3858.9660521600767,1043.94,-48.45933724779934,21.19261516262395
10767047,1117.3148583579236,-4881.616372506984,609.6,-6.068602482055439,82.11751015132086
10785196,-4070.948792718049,-131.5637067894447,426.71999999999997,78.54784509201545,6.532888760876588
10795990,4563.203793815256,3419.936040509008,731.52,-78.10365898499549,-1.3772125564655653
10801342,-2482.040335276257,3761.183664618428,883.9200000000001,58.91939625763689,-15.31564120311441
10801356,430.6306030536377,5.8835730554265,243.84,18.019442814253296,-0.5727775400145001
10801940,219.28372948586892,1723.0917422386603,457.2,-26.00397542941562,-34.72746872781363
10802465,662.1948417843016,-0.27210979388219997,198.12,76.10557103939846,1.8860662122351
10814608,-4082.002378497937,16.4826472910651,548.64,48.86802272888326,0.007886268248700645
10817673,167.0773667658521,5.2101690555073,320.03999999999996,38.01080808303129,-1.9080794562333998
10836345,1080.3816989084778,2.1195908995930997,274.32,106.54708695972795,1.2914301878230003
10837576,-3321.670060121834,2288.7011119738704,716.2800000000001,56.537133887581604,-40.31062324541699
10839831,179.30293828285048,7.2897167310025,304.8,30.420850113219416,-0.6735491892316992
10841126,655.7317168236034,4.409953511745,274.32,37.39290648550457,0.28231268774690044
10848262,5351.474487584954,-1640.9298067402028,701.0400000000001,-64.40677149361636,11.069510992497499
10862580,5822.766843448769,5.110815747123199,655.32,-60.06248077181863,-1.7930058319850994
10866934,938.6288301169192,160.81810651074778,350.52,-2.4072571141978187,0.7865056283947354
10900745,-3377.7809242937265,-1593.188613652716,708.6600000000001,11.762837586508795,61.466564170743595
10914310,-4078.4083415206032,-531.5525512236798,579.12,10.843300344649833,61.885657874815706
10920967,-4126.233483991156,-118.60355878735069,716.2800000000001,59.94242637425077,33.83318922148179
10926190,1308.339274820753,1.9516468511125,342.9,61.58131956514376,1.6130393096664999
10926744,1011.840343388862,91.3365227936799,335.28000000000003,8.878475566494217,-0.36942925968681095
10929729,-4121.321685958653,29.3570428953829,579.12,53.68262797956049,-1.5688216242795008
10930127,3472.3793049275328,3333.2806648055443,609.6,-27.085500785097338,-60.66413873353895
10930800,118.89874978285681,4.541687652794001,224.79,16.34577620919569,-0.2602017040889004
10938489,-4068.912133773092,-45.2938947070244,510.54,43.00362450667171,-2.979507849697697
10958107,539.8868502503826,7.565956519721899,365.76,-42.3667741182345,2.9793719824450005
10961435,-3287.419296875197,2719.885187016578,1261.11,33.99304572967003,-7.391494319427238
